customer_id,transaction_date,amount,credit
CUST_866,2023-09-28,11.15,15.25
CUST_793,2022-10-16,45.89,11.05
CUST_519,2020-11-05,18.14,31.71
CUST_99,2021-10-23,14.29,24.28
CUST_751,2021-06-11,34.86,22.62
CUST_477,2021-06-23,36.92,17.48
CUST_598,2021-02-22,16.17,23.95
CUST_297,2021-03-19,23.09,37.83
CUST_939,2021-11-15,21.51,14.27
CUST_525,2022-04-19,4.89,26.58
CUST_333,2020-08-23,9.99,22.23
CUST_1,2020-08-01,32.17,18.32
CUST_374,2020-03-25,13.25,8.82
CUST_292,2022-03-04,26.18,19.97
CUST_836,2020-03-25,22.91,28.12
CUST_933,2020-03-05,36.88,23.62
CUST_552,2021-10-24,10.16,9.78
CUST_317,2021-09-18,24.46,37.47
CUST_501,2020-03-04,19.44,45.79
CUST_827,2023-09-28,13.53,19.02
CUST_380,2022-07-27,13.49,63.79
CUST_622,2022-07-07,22.51,13.27
CUST_13,2023-10-07,27.52,10.63
CUST_503,2023-03-27,20.73,12.09
CUST_230,2021-05-05,21.06,22.7
CUST_984,2023-06-02,15.65,8.26
CUST_83,2020-11-08,16.18,17.19
CUST_129,2021-09-06,13.51,87.12
CUST_742,2022-07-07,15.5,9.47
CUST_837,2022-03-23,27.04,15.28
CUST_144,2022-07-28,28.59,11.96
CUST_890,2023-01-16,10.61,17.42
CUST_856,2023-08-19,12.83,16.88
CUST_27,2021-11-10,14.08,14.37
CUST_65,2021-03-10,19.45,18.58
CUST_162,2021-11-12,8.66,27.57
CUST_228,2023-03-04,12.94,40.15
CUST_260,2022-12-09,10.05,17.42
CUST_448,2023-12-26,24.54,20.14
CUST_423,2020-12-05,19.79,25.32
CUST_459,2020-12-12,15.94,10.83
CUST_951,2021-10-07,11.8,18.61
CUST_675,2023-10-02,16.06,15.6
CUST_300,2021-10-10,15.14,32.33
CUST_918,2020-09-01,45.48,48.23
CUST_302,2020-04-18,33.07,13.62
CUST_286,2021-06-16,14.22,38.09
CUST_394,2023-01-18,21.81,9.69
CUST_9,2020-10-22,32.2,22.21
CUST_706,2020-04-21,14.22,22.87
CUST_629,2023-04-15,9.89,9.56
CUST_269,2020-12-08,8.18,13.27
CUST_591,2020-04-10,37.94,12.64
CUST_969,2021-09-20,18.26,10.43
CUST_604,2023-11-25,23.24,5.3
CUST_777,2020-01-28,15.07,18.11
CUST_843,2022-07-25,10.66,19.23
CUST_861,2020-02-27,11.7,19.16
CUST_360,2020-10-23,10.27,29.45
CUST_256,2020-05-13,30.72,7.62
CUST_132,2023-09-16,42.36,16.6
CUST_275,2020-09-05,20.46,72.24
CUST_775,2022-10-17,9.4,31.29
CUST_682,2021-07-03,25.75,31.38
CUST_971,2022-06-20,37.81,12.08
CUST_512,2023-01-03,32.65,18.21
CUST_312,2022-04-13,19.8,6.36
CUST_575,2023-04-06,17.86,26.92
CUST_885,2022-02-09,19.72,40.45
CUST_979,2023-10-10,37.06,9.73
CUST_283,2023-06-02,29.38,11.25
CUST_120,2020-05-25,16.56,19.77
CUST_106,2023-06-18,16.36,21.69
CUST_932,2022-06-11,15.79,15.32
CUST_686,2020-12-09,11.8,13.36
CUST_996,2022-11-24,39.48,13.43
CUST_203,2021-12-02,13.55,19.6
CUST_164,2020-01-01,25.67,26.93
CUST_304,2020-06-01,14.43,19.6
CUST_496,2021-03-04,15.82,18.68
CUST_631,2021-05-22,18.97,8.33
CUST_555,2023-02-23,26.38,30.99
CUST_823,2021-05-05,17.64,19.58
CUST_155,2020-12-10,11.36,16.15
CUST_366,2020-08-08,20.28,22.82
CUST_718,2021-12-23,13.69,13.17
CUST_901,2022-11-14,43.46,16.31
CUST_619,2021-06-11,17.64,21.2
CUST_250,2023-04-20,14.38,14.31
CUST_956,2022-04-20,53.91,8.82
CUST_915,2022-12-01,29.06,8.13
CUST_881,2021-04-25,12.83,25.1
CUST_333,2022-07-18,13.53,19.78
CUST_641,2022-05-21,25.46,19.43
CUST_968,2023-11-26,20.53,11.24
CUST_510,2020-12-10,31.35,19.88
CUST_292,2020-02-14,14.42,16.44
CUST_19,2020-01-21,28.52,14.88
CUST_281,2022-12-29,6.56,19.35
CUST_796,2022-05-22,18.59,23.29
CUST_0,2020-02-17,14.75,48.18
CUST_118,2021-07-04,16.0,26.65
CUST_34,2020-10-13,19.08,30.84
CUST_197,2022-09-28,35.49,34.89
CUST_484,2022-10-30,11.28,13.71
CUST_756,2021-06-25,6.73,17.11
CUST_58,2022-01-25,11.95,12.78
CUST_836,2020-09-30,33.49,14.28
CUST_160,2022-08-13,8.82,16.21
CUST_690,2021-08-22,15.09,14.11
CUST_205,2021-01-15,30.56,22.47
CUST_11,2023-09-14,19.51,24.94
CUST_489,2021-04-23,35.32,10.45
CUST_275,2020-01-15,7.26,17.18
CUST_692,2021-05-30,17.1,17.28
CUST_241,2020-07-09,39.2,9.62
CUST_215,2023-04-06,11.43,13.69
CUST_250,2021-09-12,33.7,31.09
CUST_810,2023-03-06,17.85,30.89
CUST_125,2020-06-02,24.95,8.89
CUST_993,2023-11-12,37.8,25.43
CUST_216,2023-05-17,24.9,9.63
CUST_305,2020-09-28,14.94,16.43
CUST_796,2020-05-22,26.6,19.13
CUST_184,2022-12-28,14.43,29.26
CUST_38,2020-09-03,23.03,18.41
CUST_222,2023-07-08,10.74,12.1
CUST_183,2022-02-26,20.38,11.11
CUST_494,2020-03-19,36.4,21.85
CUST_426,2021-09-14,17.3,14.63
CUST_177,2021-06-08,34.7,16.37
CUST_918,2022-02-10,94.32,32.63
CUST_427,2022-07-26,19.8,24.96
CUST_293,2023-09-15,27.31,44.41
CUST_851,2023-04-27,25.49,12.07
CUST_150,2023-01-23,22.48,14.09
CUST_383,2021-09-08,29.78,22.02
CUST_637,2022-10-28,17.74,49.87
CUST_812,2020-03-07,14.42,13.5
CUST_307,2020-07-09,9.36,20.48
CUST_335,2023-10-21,16.92,38.89
CUST_945,2022-02-06,31.52,20.59
CUST_745,2021-06-04,12.55,33.45
CUST_891,2022-09-16,22.72,53.45
CUST_374,2023-02-14,18.89,23.28
CUST_7,2020-09-23,14.73,25.26
CUST_340,2021-04-29,7.95,29.12
CUST_128,2023-08-14,39.7,12.78
CUST_775,2023-04-02,26.01,9.58
CUST_668,2021-01-10,76.15,21.74
CUST_351,2021-10-14,34.46,14.69
CUST_357,2023-07-15,39.26,34.0
CUST_516,2021-07-02,8.38,23.5
CUST_494,2023-01-02,8.3,33.71
CUST_85,2020-03-13,20.51,11.01
CUST_174,2020-11-03,11.31,33.14
CUST_801,2020-07-17,14.29,6.36
CUST_192,2023-02-27,71.03,11.48
CUST_310,2021-07-25,36.41,27.55
CUST_118,2022-03-01,12.58,15.62
CUST_217,2023-03-20,6.15,16.39
CUST_426,2023-05-14,12.06,21.19
CUST_969,2020-06-27,15.2,40.89
CUST_413,2020-07-15,17.1,7.68
CUST_113,2022-01-04,10.6,37.5
CUST_977,2020-03-29,35.34,38.62
CUST_144,2022-03-09,14.07,15.61
CUST_537,2023-12-28,27.78,14.19
CUST_647,2022-02-26,20.63,18.94
CUST_302,2022-01-17,32.11,14.04
CUST_743,2023-04-21,17.83,23.86
CUST_880,2020-07-27,12.65,25.47
CUST_587,2021-05-07,14.89,9.24
CUST_986,2023-02-27,15.0,12.68
CUST_839,2021-10-26,56.39,11.11
CUST_344,2022-11-02,20.87,22.36
CUST_813,2022-05-20,20.13,31.07
CUST_963,2022-01-01,31.22,11.74
CUST_800,2023-02-03,20.08,30.96
CUST_0,2023-10-30,35.19,12.65
CUST_146,2021-11-28,16.68,28.77
CUST_286,2023-01-27,15.85,17.43
CUST_975,2021-08-16,12.3,16.11
CUST_653,2022-06-04,50.65,35.56
CUST_52,2022-05-01,19.4,49.1
CUST_303,2023-04-30,11.17,7.61
CUST_68,2020-11-20,22.16,27.1
CUST_360,2022-09-05,14.51,21.95
CUST_601,2022-08-13,16.53,27.91
CUST_957,2022-06-12,23.46,9.78
CUST_219,2023-10-22,42.97,11.68
CUST_961,2023-09-03,21.13,14.36
CUST_703,2020-05-23,14.08,22.34
CUST_965,2021-01-18,15.6,13.92
CUST_574,2020-08-03,27.89,17.09
CUST_584,2023-10-16,7.54,30.42
CUST_160,2020-11-19,11.93,55.95
CUST_680,2022-11-04,22.34,29.36
CUST_88,2020-08-04,8.56,30.87
CUST_687,2022-08-08,17.18,18.34
CUST_780,2020-07-01,15.81,12.87
CUST_584,2020-09-26,31.15,17.06
CUST_756,2022-08-02,17.72,19.51
CUST_588,2022-05-19,36.36,11.25
CUST_158,2021-04-11,20.89,30.19
CUST_488,2020-10-31,48.82,42.94
CUST_970,2023-03-13,10.04,21.35
CUST_323,2020-04-20,45.09,34.54
CUST_609,2022-10-10,16.35,36.75
CUST_380,2020-08-19,41.97,11.97
CUST_101,2021-08-17,36.33,8.42
CUST_493,2023-07-20,4.83,15.65
CUST_643,2020-06-21,25.52,21.07
CUST_613,2022-08-30,33.08,11.04
CUST_18,2022-10-27,39.03,40.9
CUST_453,2023-03-24,11.15,53.22
CUST_481,2021-06-29,26.98,21.97
CUST_593,2021-07-01,22.14,12.29
CUST_396,2021-06-01,24.92,25.61
CUST_278,2022-07-02,33.1,12.27
CUST_850,2020-08-02,35.81,35.57
CUST_364,2020-05-13,14.47,17.89
CUST_330,2020-10-11,22.94,28.89
CUST_640,2023-02-23,20.5,31.53
CUST_343,2021-11-16,17.82,26.28
CUST_821,2023-03-21,18.69,49.04
CUST_454,2020-11-26,22.15,21.96
CUST_600,2023-11-07,14.86,15.62
CUST_724,2023-02-12,31.23,7.02
CUST_654,2022-06-12,37.89,6.41
CUST_64,2023-07-31,13.33,27.83
CUST_75,2022-06-17,38.83,18.32
CUST_710,2023-01-03,13.34,13.36
CUST_142,2023-04-04,31.47,11.51
CUST_916,2023-04-27,38.79,29.09
CUST_914,2020-03-18,19.16,12.28
CUST_827,2022-08-04,13.39,45.39
CUST_604,2021-11-18,14.96,65.07
CUST_472,2020-01-21,24.07,12.81
CUST_416,2021-07-19,53.64,28.08
CUST_304,2023-04-22,8.62,25.03
CUST_735,2023-05-30,21.12,12.26
CUST_496,2022-04-06,19.22,12.29
CUST_290,2023-09-13,15.99,18.89
CUST_939,2020-06-27,19.29,11.37
CUST_101,2023-02-09,15.32,34.66
CUST_985,2022-12-18,37.4,17.76
CUST_266,2023-09-12,39.3,11.47
CUST_866,2022-06-23,20.99,19.21
CUST_967,2021-10-30,18.72,25.36
CUST_621,2020-07-09,15.7,13.98
CUST_973,2023-05-08,21.01,7.41
CUST_841,2023-08-28,50.6,21.4
CUST_961,2021-12-08,19.07,10.93
CUST_941,2022-11-24,13.2,13.51
CUST_776,2021-01-13,16.46,25.4
CUST_2,2021-01-21,29.28,14.97
CUST_84,2020-08-24,14.03,18.72
CUST_793,2021-09-07,19.75,41.53
CUST_327,2020-10-09,25.44,16.84
CUST_815,2020-01-01,14.57,55.18
CUST_449,2021-04-08,8.31,29.08
CUST_453,2023-06-07,11.76,12.61
CUST_923,2022-08-24,13.07,15.83
CUST_628,2020-06-20,17.91,10.68
CUST_220,2023-01-15,20.54,27.63
CUST_153,2023-02-20,30.32,38.95
CUST_664,2022-04-22,10.87,16.79
CUST_11,2023-08-14,28.19,7.92
CUST_132,2021-11-20,16.69,24.05
CUST_993,2021-07-28,8.23,13.05
CUST_303,2020-06-13,20.22,14.08
CUST_292,2021-01-17,38.79,23.47
CUST_974,2020-07-27,31.24,37.19
CUST_299,2023-12-26,19.33,29.07
CUST_739,2023-11-13,35.26,24.9
CUST_782,2020-08-11,22.11,18.57
CUST_42,2020-01-03,32.81,10.38
CUST_943,2021-01-06,8.75,23.9
CUST_342,2021-09-02,10.75,28.76
CUST_325,2020-04-25,28.92,14.92
CUST_813,2023-07-17,43.36,16.72
CUST_497,2021-03-22,24.75,34.99
CUST_363,2023-10-23,15.66,16.51
CUST_890,2023-06-30,13.13,17.54
CUST_426,2023-09-02,17.16,19.22
CUST_20,2021-02-18,36.85,28.02
CUST_406,2023-01-23,16.92,23.26
CUST_618,2022-06-10,33.92,22.41
CUST_335,2022-11-13,27.83,42.9
CUST_814,2021-10-24,47.32,16.37
CUST_116,2022-12-09,22.2,12.49
CUST_123,2021-12-18,19.59,33.48
CUST_398,2023-09-20,34.77,22.54
CUST_792,2023-01-07,12.58,14.96
CUST_803,2022-11-16,16.09,16.78
CUST_714,2020-09-27,8.67,10.62
CUST_50,2021-07-15,10.73,22.55
CUST_782,2022-03-14,52.55,9.67
CUST_323,2020-09-03,28.39,28.25
CUST_788,2021-01-21,10.12,15.47
CUST_140,2021-12-02,36.5,10.0
CUST_469,2021-07-12,14.13,34.77
CUST_786,2022-08-30,27.67,62.07
CUST_801,2023-10-16,27.47,24.99
CUST_333,2022-09-10,46.18,17.41
CUST_892,2020-12-17,15.35,12.43
CUST_963,2023-07-03,13.87,22.89
CUST_372,2023-05-30,5.24,27.62
CUST_563,2022-01-22,18.9,20.15
CUST_493,2022-02-19,28.87,31.43
CUST_538,2022-10-21,30.91,42.82
CUST_668,2021-06-29,37.57,10.7
CUST_750,2020-03-19,23.22,23.27
CUST_155,2023-06-13,25.85,7.75
CUST_290,2020-11-29,20.78,13.37
CUST_647,2022-06-07,28.61,28.79
CUST_143,2023-10-04,12.59,19.62
CUST_105,2023-01-26,9.93,8.98
CUST_419,2023-01-10,13.27,33.95
CUST_669,2021-05-16,22.35,15.31
CUST_657,2022-02-03,10.48,30.74
CUST_1,2022-07-09,14.63,25.95
CUST_944,2021-07-03,14.87,13.24
CUST_588,2020-01-14,29.69,31.01
CUST_643,2021-01-26,27.94,23.55
CUST_89,2023-10-02,20.81,21.92
CUST_344,2020-11-05,25.17,15.89
CUST_349,2021-01-20,25.42,11.57
CUST_458,2023-05-17,16.75,16.29
CUST_262,2023-10-12,15.31,16.12
CUST_350,2022-08-31,43.31,30.75
CUST_107,2023-01-22,5.79,8.81
CUST_585,2023-01-21,13.86,41.9
CUST_38,2020-12-05,18.14,43.07
CUST_908,2021-08-19,26.58,14.58
CUST_158,2022-01-26,35.44,40.48
CUST_582,2022-11-11,50.82,12.15
CUST_958,2020-10-17,19.19,35.29
CUST_311,2020-11-01,19.84,13.33
CUST_240,2021-09-25,24.08,33.67
CUST_937,2023-02-25,15.4,9.79
CUST_444,2021-09-16,11.11,34.52
CUST_297,2022-07-27,19.14,38.26
CUST_951,2023-07-20,29.16,9.63
CUST_35,2022-04-27,17.79,48.36
CUST_83,2021-03-17,24.7,33.42
CUST_451,2021-05-17,7.89,7.4
CUST_885,2020-05-09,20.27,15.72
CUST_774,2023-03-01,16.42,33.74
CUST_821,2021-08-19,10.62,28.83
CUST_384,2022-05-11,27.9,21.24
CUST_171,2023-11-14,50.54,31.94
CUST_375,2021-08-15,32.95,12.97
CUST_684,2022-09-25,34.02,20.57
CUST_361,2020-11-20,28.68,13.16
CUST_558,2022-12-28,27.75,21.49
CUST_890,2021-03-23,8.17,33.13
CUST_140,2022-03-29,18.84,29.69
CUST_886,2023-04-03,25.9,22.45
CUST_917,2021-12-09,26.2,32.95
CUST_117,2023-12-20,37.93,34.61
CUST_276,2020-09-21,11.99,49.34
CUST_725,2021-09-03,27.21,36.01
CUST_219,2023-09-27,11.79,27.89
CUST_904,2022-04-11,18.07,32.04
CUST_25,2023-07-25,19.47,22.69
CUST_520,2021-11-04,30.92,17.46
CUST_782,2020-06-05,29.15,30.99
CUST_9,2023-12-16,21.33,29.33
CUST_983,2020-09-07,6.85,23.24
CUST_377,2022-05-27,25.09,18.22
CUST_632,2021-06-13,17.57,17.72
CUST_636,2020-11-22,40.28,16.37
CUST_681,2022-08-18,35.76,37.63
CUST_583,2022-06-13,12.57,36.21
CUST_151,2020-04-06,26.87,35.44
CUST_719,2021-05-27,27.14,11.87
CUST_48,2020-08-03,26.17,16.78
CUST_153,2023-03-01,24.53,17.66
CUST_858,2023-07-07,27.52,14.83
CUST_292,2020-05-04,42.55,50.97
CUST_579,2023-01-10,15.25,24.54
CUST_49,2023-07-30,12.77,23.67
CUST_663,2020-02-28,29.71,15.91
CUST_530,2020-06-09,7.83,30.91
CUST_611,2020-10-10,27.85,60.09
CUST_59,2020-04-15,25.49,20.92
CUST_166,2023-02-02,6.22,17.87
CUST_201,2020-08-15,14.61,19.2
CUST_856,2020-11-13,44.17,17.1
CUST_145,2022-03-12,9.69,20.06
CUST_914,2022-05-23,22.34,14.79
CUST_675,2021-04-16,12.15,12.89
CUST_969,2022-12-15,14.09,19.87
CUST_992,2021-09-16,52.36,20.92
CUST_438,2020-01-13,21.36,17.52
CUST_241,2022-11-07,26.01,41.62
CUST_580,2021-11-24,18.99,24.72
CUST_686,2022-08-30,9.42,29.11
CUST_560,2020-04-22,11.11,29.5
CUST_482,2020-08-16,36.21,21.16
CUST_107,2020-06-19,21.68,22.41
CUST_225,2020-10-21,13.67,13.06
CUST_672,2020-07-07,19.87,27.88
CUST_630,2021-03-01,27.96,17.0
CUST_660,2022-09-03,25.21,14.59
CUST_976,2023-01-07,13.67,38.51
CUST_661,2021-10-19,9.14,10.32
CUST_431,2022-07-07,16.39,47.44
CUST_804,2023-04-20,34.97,45.6
CUST_654,2021-05-13,30.79,17.97
CUST_418,2022-01-31,24.66,49.04
CUST_987,2022-05-15,18.44,12.88
CUST_454,2022-04-05,15.51,33.02
CUST_159,2020-03-11,18.61,20.25
CUST_522,2020-09-04,29.69,8.14
CUST_649,2020-05-25,33.28,14.65
CUST_968,2023-08-12,17.62,18.41
CUST_589,2021-08-04,71.39,29.65
CUST_76,2021-04-14,21.04,15.82
CUST_508,2020-07-11,16.89,17.52
CUST_440,2022-12-27,42.01,26.32
CUST_253,2021-05-08,7.25,25.64
CUST_920,2020-02-21,25.53,19.19
CUST_769,2022-05-31,19.37,17.26
CUST_319,2020-12-28,41.43,32.13
CUST_802,2022-07-05,27.18,17.21
CUST_262,2021-04-18,21.53,11.08
CUST_596,2021-06-04,27.98,16.49
CUST_657,2023-12-25,11.85,26.4
CUST_834,2023-08-14,32.57,18.64
CUST_553,2023-12-29,10.25,15.62
CUST_373,2021-11-21,24.03,10.73
CUST_636,2023-05-06,20.45,18.69
CUST_166,2023-02-25,8.32,22.51
CUST_936,2021-06-15,20.79,12.14
CUST_752,2023-12-05,23.13,18.27
CUST_458,2022-04-19,14.48,11.62
CUST_998,2022-12-24,12.11,18.83
CUST_279,2020-08-28,25.69,47.6
CUST_699,2023-10-24,24.07,21.89
CUST_301,2021-06-19,22.5,9.11
CUST_530,2023-11-08,20.17,23.7
CUST_579,2023-12-25,15.13,38.7
CUST_217,2020-03-23,62.56,10.05
CUST_101,2022-09-08,17.3,11.91
CUST_553,2022-08-08,13.03,22.86
CUST_287,2021-09-02,20.64,19.23
CUST_166,2021-07-27,18.35,36.8
CUST_620,2020-10-12,17.1,18.35
CUST_35,2022-09-15,51.27,30.35
CUST_743,2021-04-03,11.42,43.12
CUST_740,2023-05-20,20.47,13.02
CUST_352,2020-05-05,11.81,29.19
CUST_675,2023-12-07,15.33,16.44
CUST_898,2021-02-28,47.85,6.64
CUST_72,2021-07-07,23.12,25.49
CUST_647,2021-09-01,22.98,27.11
CUST_352,2023-03-27,12.56,9.26
CUST_890,2020-04-21,16.24,16.01
CUST_69,2021-02-05,49.98,14.71
CUST_424,2020-05-01,25.78,30.11
CUST_998,2020-09-29,16.95,9.26
CUST_707,2023-08-10,25.04,21.19
CUST_780,2021-02-01,22.96,6.23
CUST_560,2021-04-15,13.2,24.28
CUST_827,2022-09-11,16.7,21.38
CUST_641,2023-05-15,62.01,15.56
CUST_955,2023-02-07,24.43,41.02
CUST_516,2023-07-25,9.17,5.41
CUST_427,2021-07-22,25.92,19.9
CUST_538,2023-02-11,38.53,36.55
CUST_159,2022-06-15,12.78,21.42
CUST_148,2022-03-30,15.98,39.77
CUST_775,2022-05-02,41.55,16.03
CUST_229,2021-12-10,20.44,18.48
CUST_711,2020-11-16,18.7,37.21
CUST_561,2020-06-27,10.3,31.41
CUST_66,2022-06-15,34.3,66.66
CUST_811,2020-08-06,18.28,21.15
CUST_380,2022-02-27,6.78,22.2
CUST_57,2021-05-06,9.15,15.95
CUST_258,2020-03-01,15.17,18.14
CUST_341,2022-12-13,11.75,34.43
CUST_837,2021-06-21,12.71,20.08
CUST_129,2022-04-27,64.87,13.41
CUST_726,2022-09-14,28.61,16.64
CUST_171,2020-03-05,5.54,19.2
CUST_769,2021-08-08,17.16,13.86
CUST_613,2020-06-19,19.21,15.97
CUST_208,2023-07-20,9.6,12.18
CUST_802,2021-06-18,26.24,16.26
CUST_353,2023-11-15,7.24,35.99
CUST_470,2021-11-23,34.76,20.58
CUST_797,2023-09-12,41.3,68.76
CUST_115,2020-04-17,65.12,13.71
CUST_263,2023-03-31,9.14,25.6
CUST_661,2022-03-24,10.12,22.45
CUST_811,2022-10-01,28.4,27.81
CUST_441,2021-03-27,36.28,14.83
CUST_547,2023-05-14,30.1,16.71
CUST_452,2021-08-12,34.46,24.62
CUST_844,2022-11-05,39.98,15.61
CUST_476,2020-11-22,22.22,8.28
CUST_286,2021-08-30,18.06,38.68
CUST_302,2021-10-20,10.13,31.31
CUST_310,2020-01-02,17.3,16.3
CUST_207,2022-10-30,18.68,22.4
CUST_617,2021-03-09,12.49,33.23
CUST_445,2020-05-04,19.71,39.33
CUST_669,2023-01-09,11.81,21.16
CUST_632,2021-04-29,35.05,14.99
CUST_54,2021-10-13,24.85,41.77
CUST_911,2023-03-19,15.96,21.06
CUST_11,2022-03-10,22.07,18.66
CUST_656,2022-05-22,11.56,22.91
CUST_399,2023-09-25,12.16,35.78
CUST_907,2020-05-08,14.63,19.7
CUST_647,2021-03-13,18.25,32.88
CUST_979,2022-01-20,21.55,18.1
CUST_514,2021-05-15,21.6,27.24
CUST_655,2022-12-17,10.39,12.5
CUST_541,2023-05-06,19.29,34.29
CUST_236,2020-07-29,13.34,14.32
CUST_278,2022-06-20,3.65,25.27
CUST_347,2020-02-14,93.48,9.55
CUST_626,2023-01-25,13.47,20.34
CUST_103,2023-07-26,13.85,22.07
CUST_629,2021-06-18,10.24,14.29
CUST_516,2023-12-04,11.84,19.01
CUST_979,2021-04-05,18.28,22.9
CUST_871,2021-01-25,39.48,26.62
CUST_247,2022-12-03,18.23,21.12
CUST_363,2020-01-27,17.09,39.1
CUST_320,2022-03-04,36.6,35.84
CUST_632,2023-01-25,15.45,19.78
CUST_285,2022-09-01,20.3,10.33
CUST_148,2021-07-01,12.67,15.74
CUST_83,2021-09-12,46.65,6.59
CUST_965,2021-07-20,33.93,18.33
CUST_405,2021-12-04,18.61,40.48
CUST_977,2023-05-27,16.45,29.83
CUST_455,2020-07-03,19.77,20.94
CUST_742,2022-12-28,18.74,13.96
CUST_799,2023-02-27,9.27,21.35
CUST_160,2022-04-27,34.51,58.3
CUST_783,2021-08-21,17.93,42.26
CUST_459,2022-03-16,51.89,18.63
CUST_549,2023-09-19,24.8,9.57
CUST_499,2023-03-23,5.69,60.59
CUST_737,2020-03-19,10.58,13.95
CUST_508,2021-08-01,6.87,26.18
CUST_653,2021-02-16,10.52,9.21
CUST_803,2021-06-29,8.87,17.09
CUST_480,2020-06-17,22.79,9.19
CUST_662,2021-11-11,17.15,11.24
CUST_113,2021-08-05,29.09,12.65
CUST_748,2021-05-29,19.71,25.5
CUST_577,2023-08-30,17.81,19.14
CUST_360,2020-02-01,54.69,77.95
CUST_340,2020-10-13,22.45,35.41
CUST_769,2021-08-16,19.29,35.79
CUST_986,2022-12-02,13.11,25.84
CUST_760,2021-09-08,11.16,23.06
CUST_968,2022-10-21,29.53,36.4
CUST_448,2020-09-26,28.66,6.11
CUST_842,2023-04-18,44.07,14.72
CUST_834,2021-06-01,25.52,10.17
CUST_179,2023-01-31,16.5,7.83
CUST_701,2022-10-30,25.93,13.68
CUST_406,2021-08-05,19.3,11.31
CUST_665,2023-01-18,30.96,36.49
CUST_195,2020-08-13,39.14,21.03
CUST_465,2021-10-31,18.46,7.35
CUST_310,2022-07-05,48.36,23.5
CUST_261,2020-05-05,36.39,12.11
CUST_418,2022-08-13,20.26,20.72
CUST_405,2023-05-17,28.09,24.46
CUST_938,2023-01-25,23.4,13.8
CUST_142,2020-03-14,20.31,22.39
CUST_341,2023-04-29,52.28,24.56
CUST_315,2020-02-25,26.02,18.5
CUST_100,2021-12-20,13.19,14.02
CUST_243,2021-07-06,12.01,20.12
CUST_489,2020-02-01,12.26,18.73
CUST_11,2021-07-27,25.66,23.53
CUST_238,2021-10-28,16.93,17.6
CUST_560,2020-10-10,23.73,11.07
CUST_41,2020-07-05,32.08,18.46
CUST_677,2021-05-12,55.39,23.65
CUST_593,2020-05-09,17.13,22.03
CUST_428,2021-09-30,9.93,19.0
CUST_802,2023-08-08,49.22,15.75
CUST_157,2020-04-23,9.69,15.35
CUST_215,2023-05-07,9.5,16.16
CUST_669,2020-01-13,48.58,34.4
CUST_461,2023-07-18,34.23,12.5
CUST_133,2023-05-23,25.6,21.02
CUST_66,2021-03-19,19.59,10.71
CUST_847,2021-03-22,17.82,29.44
CUST_6,2022-09-12,14.51,15.36
CUST_947,2022-09-19,17.43,13.29
CUST_525,2021-12-15,19.61,22.37
CUST_72,2020-03-14,10.1,5.87
CUST_398,2021-06-20,13.33,10.49
CUST_404,2020-04-10,6.99,24.06
CUST_674,2020-06-24,20.88,33.36
CUST_577,2021-03-02,20.89,25.17
CUST_858,2023-02-14,48.87,21.54
CUST_129,2023-04-04,24.23,67.03
CUST_930,2020-02-10,15.21,25.68
CUST_465,2021-03-04,18.17,11.91
CUST_205,2020-12-09,25.62,33.53
CUST_787,2023-12-18,22.51,14.58
CUST_977,2020-12-31,26.82,14.1
CUST_767,2023-02-17,24.25,10.07
CUST_265,2021-08-31,17.7,16.35
CUST_536,2021-10-18,15.37,10.86
CUST_961,2021-12-28,14.96,26.54
CUST_792,2020-08-16,12.65,18.86
CUST_252,2022-04-04,11.69,10.17
CUST_821,2023-02-27,50.36,19.29
CUST_288,2023-10-07,21.38,33.01
CUST_163,2022-06-07,18.58,45.2
CUST_94,2023-09-03,15.67,8.21
CUST_781,2022-09-10,24.89,13.61
CUST_832,2022-04-15,36.67,10.54
CUST_109,2023-09-22,28.84,23.97
CUST_335,2023-07-20,31.84,9.93
CUST_821,2020-04-26,14.98,34.11
CUST_237,2022-03-28,20.04,36.67
CUST_380,2021-01-02,15.08,30.24
CUST_435,2023-01-22,21.19,14.03
CUST_898,2020-06-16,37.95,14.48
CUST_482,2022-08-11,25.02,15.99
CUST_936,2023-09-26,45.3,34.9
CUST_901,2021-10-22,17.39,8.59
CUST_24,2021-11-25,13.42,24.36
CUST_652,2022-07-13,25.95,12.59
CUST_116,2020-05-31,21.32,16.29
CUST_481,2021-08-08,23.6,29.02
CUST_391,2022-07-01,21.9,9.41
CUST_916,2020-09-30,15.76,17.48
CUST_993,2021-05-10,22.15,18.83
CUST_963,2020-04-10,32.68,19.71
CUST_536,2021-07-10,34.4,19.08
CUST_78,2023-01-10,15.72,26.53
CUST_579,2020-03-13,22.54,16.02
CUST_172,2022-11-03,42.04,24.11
CUST_955,2023-12-27,15.9,23.69
CUST_11,2020-06-05,14.52,23.17
CUST_799,2022-01-04,29.88,26.15
CUST_127,2020-05-11,27.37,23.13
CUST_607,2023-09-23,13.22,19.2
CUST_91,2022-10-15,9.98,10.65
CUST_652,2023-11-28,22.33,39.59
CUST_542,2023-10-31,16.29,46.87
CUST_845,2021-07-12,8.65,16.78
CUST_531,2020-04-16,14.24,25.23
CUST_657,2020-09-21,27.15,15.27
CUST_988,2023-05-13,18.62,14.01
CUST_827,2023-01-07,43.95,20.65
CUST_446,2020-06-03,7.07,81.76
CUST_389,2022-09-14,39.21,44.6
