customer_id,transaction_date,amount
CUST_832,2022-04-15,36.67
CUST_109,2023-09-22,28.84
CUST_335,2023-07-20,31.84
CUST_821,2020-04-26,14.98
CUST_237,2022-03-28,20.04
CUST_380,2021-01-02,15.08
CUST_435,2023-01-22,21.19
CUST_898,2020-06-16,37.95
CUST_482,2022-08-11,25.02
CUST_936,2023-09-26,45.3
CUST_901,2021-10-22,17.39
CUST_24,2021-11-25,13.42
CUST_652,2022-07-13,25.95
CUST_116,2020-05-31,21.32
CUST_481,2021-08-08,23.6
CUST_391,2022-07-01,21.9
CUST_916,2020-09-30,15.76
CUST_993,2021-05-10,22.15
CUST_963,2020-04-10,32.68
CUST_536,2021-07-10,34.4
CUST_78,2023-01-10,15.72
CUST_579,2020-03-13,22.54
CUST_172,2022-11-03,42.04
CUST_955,2023-12-27,15.9
CUST_11,2020-06-05,14.52
CUST_799,2022-01-04,29.88
CUST_127,2020-05-11,27.37
CUST_607,2023-09-23,13.22
CUST_91,2022-10-15,9.98
CUST_652,2023-11-28,22.33
CUST_542,2023-10-31,16.29
CUST_845,2021-07-12,8.65
CUST_531,2020-04-16,14.24
CUST_657,2020-09-21,27.15
CUST_988,2023-05-13,18.62
CUST_827,2023-01-07,43.95
CUST_446,2020-06-03,7.07
CUST_389,2022-09-14,39.21
CUST_671,2022-09-23,16.91
CUST_860,2020-09-03,15.73
CUST_42,2021-06-14,9.25
CUST_253,2022-05-07,25.34
CUST_129,2021-06-21,8.06
CUST_59,2021-12-29,30.23
CUST_662,2023-03-23,9.42
CUST_466,2020-06-02,10.2
CUST_286,2020-04-01,11.07
CUST_516,2023-12-27,14.04
CUST_466,2020-12-03,32.17
CUST_929,2023-02-28,42.61
CUST_777,2021-03-25,14.79
CUST_344,2022-03-20,19.62
CUST_641,2022-02-25,25.66
CUST_381,2020-09-29,17.04
CUST_778,2021-08-10,25.16
CUST_689,2020-06-25,20.04
CUST_252,2022-04-10,17.69
CUST_926,2021-10-04,9.88
CUST_55,2022-12-08,21.64
CUST_462,2021-07-20,32.43
CUST_456,2021-10-27,13.61
CUST_982,2023-10-10,7.51
CUST_82,2023-08-24,17.12
CUST_904,2022-05-17,42.73
CUST_98,2022-12-05,36.82
CUST_148,2020-10-28,15.03
CUST_328,2022-05-17,25.22
CUST_155,2022-06-30,27.3
CUST_189,2021-02-11,42.32
CUST_493,2023-04-27,9.25
CUST_882,2022-04-01,11.77
CUST_262,2023-02-26,7.35
CUST_79,2021-07-14,14.31
CUST_399,2023-07-13,34.23
CUST_763,2023-02-15,15.18
CUST_608,2021-04-08,10.44
CUST_259,2020-05-23,22.5
CUST_771,2021-03-17,22.79
CUST_614,2023-05-08,12.08
CUST_551,2023-03-26,15.6
CUST_784,2021-05-01,21.66
CUST_100,2022-05-09,29.17
CUST_358,2023-03-03,14.52
CUST_379,2020-05-27,13.51
CUST_819,2023-09-21,52.26
CUST_220,2022-12-30,17.51
CUST_819,2023-06-10,22.75
CUST_419,2023-09-19,27.78
CUST_123,2022-03-21,8.22
CUST_421,2021-10-27,19.9
CUST_230,2020-03-30,8.82
CUST_689,2023-09-19,18.81
CUST_62,2020-07-17,39.91
CUST_484,2023-03-30,12.19
CUST_627,2021-06-21,8.73
CUST_702,2023-02-18,51.62
CUST_573,2020-10-27,11.32
CUST_767,2021-12-24,9.49
CUST_482,2022-08-20,45.13
CUST_518,2023-12-30,11.1
CUST_154,2020-03-08,45.72
CUST_91,2021-04-03,23.04
CUST_981,2021-02-01,38.17
CUST_525,2021-09-11,22.04
CUST_454,2023-08-02,34.46
CUST_740,2023-03-09,12.69
CUST_597,2021-12-30,14.78
CUST_644,2021-07-09,6.97
CUST_509,2022-02-19,32.65
CUST_182,2022-06-12,24.77
CUST_385,2021-09-01,12.14
CUST_573,2022-01-17,8.38
CUST_730,2020-10-08,23.12
CUST_404,2021-10-22,46.43
CUST_245,2022-07-12,18.75
CUST_741,2022-09-22,14.45
CUST_590,2022-01-15,12.57
CUST_660,2020-03-27,37.51
CUST_649,2023-01-07,13.6
CUST_470,2023-05-13,16.68
CUST_825,2022-03-01,33.81
CUST_887,2023-09-22,27.63
CUST_422,2023-07-01,17.01
CUST_900,2020-10-30,14.16
CUST_64,2023-11-04,41.8
CUST_12,2020-05-09,11.49
CUST_212,2021-08-18,18.08
CUST_985,2023-07-23,9.46
CUST_241,2021-07-11,36.4
CUST_492,2022-06-17,15.84
CUST_212,2023-04-21,14.16
CUST_692,2023-07-15,27.96
CUST_337,2023-09-07,9.85
CUST_996,2020-03-18,27.6
CUST_172,2022-02-22,16.77
CUST_671,2023-09-24,10.99
CUST_163,2021-11-04,12.24
CUST_464,2020-08-25,14.27
CUST_994,2023-03-03,16.09
CUST_496,2023-04-30,11.03
CUST_699,2023-10-11,23.27
CUST_394,2020-10-04,10.89
CUST_702,2022-11-07,6.16
CUST_916,2021-06-07,52.45
CUST_307,2020-06-28,22.17
CUST_767,2020-05-02,54.86
CUST_182,2023-06-23,11.92
CUST_628,2023-10-28,25.53
CUST_793,2022-12-10,31.42
CUST_509,2022-12-30,18.27
CUST_707,2021-04-24,9.75
CUST_545,2022-11-08,17.6
CUST_563,2020-03-24,27.47
CUST_623,2023-03-24,26.95
CUST_763,2021-07-18,20.07
CUST_593,2021-09-10,31.46
CUST_743,2020-12-22,30.72
CUST_226,2022-03-26,15.46
CUST_744,2021-10-08,9.39
CUST_732,2021-03-18,22.09
CUST_435,2022-12-28,13.83
CUST_924,2021-06-06,21.58
CUST_421,2020-05-22,39.36
CUST_553,2020-07-10,25.0
CUST_20,2023-11-11,38.4
CUST_553,2021-01-12,12.11
CUST_396,2021-08-03,34.6
CUST_624,2021-06-18,46.45
CUST_104,2023-08-09,20.74
CUST_191,2022-10-29,64.14
CUST_16,2023-07-18,13.08
CUST_119,2023-11-11,14.59
CUST_392,2020-04-02,27.8
CUST_424,2021-06-12,20.64
CUST_128,2023-03-23,13.85
CUST_129,2021-02-08,27.37
CUST_571,2022-04-19,23.99
CUST_559,2023-03-18,14.98
CUST_28,2022-06-07,22.08
CUST_96,2023-07-14,29.36
CUST_9,2021-02-25,14.82
CUST_241,2021-04-16,26.01
CUST_825,2022-06-11,13.02
CUST_955,2021-06-30,14.34
CUST_231,2021-09-22,35.02
CUST_788,2022-11-03,27.3
CUST_283,2022-02-16,7.82
CUST_714,2020-12-29,16.66
CUST_758,2020-04-28,25.66
CUST_801,2023-06-15,21.53
CUST_775,2021-06-29,27.36
CUST_954,2023-04-07,21.28
CUST_725,2021-06-05,18.8
CUST_199,2021-09-25,18.51
CUST_944,2022-08-20,34.66
CUST_78,2022-08-15,28.43
CUST_912,2022-06-01,24.59
CUST_955,2022-02-18,21.0
CUST_854,2022-05-20,15.27
CUST_855,2021-05-30,17.23
CUST_172,2022-07-26,34.2
CUST_466,2023-11-21,32.63
CUST_580,2022-05-15,14.52
CUST_415,2020-04-15,21.11
CUST_939,2023-01-13,25.77
CUST_448,2020-08-01,24.94
CUST_86,2023-02-18,24.85
CUST_100,2023-03-01,11.52
CUST_7,2022-04-29,11.18
CUST_844,2020-07-15,36.06
CUST_199,2020-01-19,42.71
CUST_504,2021-10-03,9.58
CUST_86,2022-11-01,19.81
CUST_42,2023-01-09,30.18
CUST_384,2020-11-25,6.67
CUST_620,2022-05-15,11.74
CUST_434,2022-02-12,19.18
CUST_407,2021-01-26,14.9
CUST_482,2021-09-28,22.3
CUST_663,2020-11-02,41.9
CUST_16,2023-07-14,13.11
CUST_644,2022-06-13,20.6
CUST_147,2021-10-13,16.9
CUST_276,2022-04-20,21.5
CUST_231,2022-10-22,20.14
CUST_825,2021-06-03,75.08
CUST_926,2021-09-27,42.3
CUST_365,2023-08-25,9.11
CUST_227,2022-01-09,12.81
CUST_650,2021-04-13,13.61
CUST_435,2020-07-30,10.84
CUST_398,2023-02-09,10.13
CUST_210,2022-10-28,18.37
CUST_390,2022-03-14,13.88
CUST_498,2021-04-21,12.87
CUST_539,2022-05-23,55.16
CUST_562,2021-04-04,14.36
CUST_490,2020-09-09,16.09
CUST_441,2022-01-21,29.1
CUST_260,2022-09-07,16.07
CUST_772,2022-05-03,11.21
CUST_349,2020-08-23,17.66
CUST_351,2023-08-22,54.84
CUST_519,2021-04-22,15.79
CUST_319,2021-11-09,12.73
CUST_137,2022-11-09,24.78
CUST_549,2020-08-03,17.24
CUST_622,2022-05-04,79.0
CUST_991,2020-05-14,13.55
CUST_367,2022-06-23,47.79
CUST_219,2023-02-26,35.93
CUST_336,2021-02-13,16.6
CUST_222,2023-12-16,20.05
CUST_647,2023-08-10,12.0
CUST_767,2023-06-23,15.34
CUST_359,2020-03-26,16.54
CUST_920,2021-07-09,21.74
CUST_328,2023-10-30,9.91
CUST_961,2021-01-12,23.47
CUST_462,2023-11-14,18.67
CUST_945,2022-12-10,24.51
CUST_962,2020-08-29,26.41
CUST_560,2023-08-10,17.94
CUST_803,2022-07-08,25.64
CUST_381,2020-09-22,19.23
CUST_835,2023-02-17,29.13
CUST_589,2021-12-12,23.52
CUST_616,2023-06-25,21.99
CUST_168,2020-03-10,19.08
CUST_216,2020-02-26,38.39
CUST_377,2023-11-06,24.6
CUST_118,2020-02-08,10.37
CUST_189,2022-03-11,15.86
CUST_766,2022-11-07,17.92
CUST_369,2022-01-01,20.07
CUST_777,2022-04-04,21.94
CUST_148,2022-01-25,12.53
CUST_675,2020-12-17,19.41
CUST_651,2023-08-14,17.17
CUST_858,2020-10-09,34.55
CUST_487,2020-04-19,12.21
CUST_769,2022-10-13,19.91
CUST_373,2023-04-18,14.26
CUST_780,2021-06-27,50.98
CUST_692,2020-01-25,37.65
CUST_159,2022-04-22,8.84
CUST_350,2022-03-01,13.49
CUST_911,2022-01-07,31.05
CUST_287,2020-02-26,25.25
CUST_287,2020-06-28,24.85
CUST_891,2020-08-19,22.1
CUST_225,2020-12-08,32.32
CUST_522,2021-04-21,29.68
CUST_521,2021-07-29,17.37
CUST_782,2021-03-30,11.03
CUST_272,2023-06-09,8.63
CUST_935,2020-10-15,19.07
CUST_401,2023-05-21,8.0
CUST_182,2020-09-14,22.77
CUST_968,2021-06-13,17.22
CUST_664,2021-11-17,53.09
CUST_487,2022-07-17,23.84
CUST_826,2020-08-16,19.79
CUST_845,2023-06-03,8.95
CUST_123,2021-08-18,10.68
CUST_984,2021-03-10,28.24
CUST_625,2022-05-31,17.17
CUST_789,2022-10-17,71.36
CUST_413,2021-02-05,19.27
CUST_979,2021-09-13,21.86
CUST_724,2020-03-28,10.4
CUST_171,2021-08-06,32.26
CUST_287,2020-11-04,12.64
CUST_434,2022-06-24,26.11
CUST_685,2020-12-08,30.14
CUST_112,2021-03-11,21.06
CUST_887,2020-06-25,48.35
CUST_916,2020-05-18,14.8
CUST_994,2020-07-12,46.42
CUST_121,2023-04-24,10.64
CUST_543,2023-05-26,29.95
CUST_221,2023-04-02,18.71
CUST_630,2023-03-30,14.1
CUST_38,2022-07-31,8.75
CUST_496,2021-06-08,17.63
CUST_779,2022-12-01,17.08
CUST_232,2022-07-03,21.9
CUST_942,2020-07-28,28.86
CUST_529,2022-01-10,13.41
CUST_148,2022-05-11,48.38
CUST_396,2023-07-22,15.34
CUST_660,2022-08-11,27.14
CUST_637,2023-07-26,21.01
CUST_903,2023-06-28,18.19
CUST_301,2023-08-26,20.49
CUST_359,2022-04-12,12.55
CUST_237,2020-05-19,16.55
CUST_646,2022-03-02,10.28
CUST_662,2021-06-29,15.26
CUST_235,2022-10-13,15.91
CUST_735,2020-02-26,30.65
CUST_202,2020-04-21,17.01
CUST_255,2020-01-05,16.05
CUST_597,2023-12-04,22.42
CUST_661,2023-12-08,21.99
CUST_234,2023-04-20,14.95
CUST_344,2022-11-02,24.46
CUST_533,2023-09-24,18.37
CUST_859,2023-07-06,14.93
CUST_796,2020-03-30,15.68
CUST_780,2021-09-07,32.29
CUST_465,2022-06-09,15.92
CUST_769,2021-11-28,22.89
CUST_540,2023-06-27,10.58
CUST_212,2023-07-02,35.08
CUST_462,2022-06-16,15.01
CUST_435,2022-08-28,24.54
CUST_282,2023-02-05,17.71
CUST_561,2021-10-29,24.4
CUST_606,2021-08-16,25.07
CUST_462,2021-08-11,18.68
CUST_406,2021-04-29,7.9
CUST_87,2022-09-08,34.66
CUST_43,2022-08-29,18.73
CUST_460,2023-07-05,24.14
CUST_277,2021-09-30,28.38
CUST_682,2022-09-23,15.98
CUST_420,2020-10-08,26.01
CUST_700,2022-09-12,13.82
CUST_352,2023-01-16,24.38
CUST_695,2023-05-12,20.28
CUST_514,2020-01-16,16.26
CUST_702,2023-03-20,20.56
CUST_629,2022-07-24,11.85
CUST_18,2020-09-10,23.44
CUST_22,2023-04-26,24.69
CUST_412,2020-11-24,23.87
CUST_29,2021-06-27,42.57
CUST_806,2022-02-21,19.15
CUST_107,2022-09-23,19.82
CUST_366,2023-11-21,11.19
CUST_280,2023-09-15,44.09
CUST_127,2022-04-24,9.5
CUST_228,2023-04-07,22.52
CUST_110,2020-12-31,14.77
CUST_135,2023-04-16,20.72
CUST_361,2021-10-16,10.44
CUST_185,2023-10-17,31.37
CUST_655,2022-01-29,12.46
CUST_583,2021-09-30,35.99
CUST_128,2022-11-29,12.63
CUST_875,2022-07-12,32.71
CUST_260,2021-02-19,13.26
CUST_514,2023-10-10,14.77
CUST_448,2020-09-11,20.07
CUST_899,2023-03-12,13.14
CUST_103,2021-12-10,12.95
CUST_482,2021-07-30,13.22
CUST_223,2022-06-18,23.56
CUST_831,2020-01-11,20.08
CUST_873,2020-01-26,20.62
CUST_865,2022-08-14,17.08
CUST_490,2021-02-24,26.43
CUST_472,2023-05-29,33.95
CUST_9,2021-05-10,26.78
CUST_404,2023-06-14,18.09
CUST_895,2020-08-24,10.91
CUST_301,2022-10-05,7.47
CUST_230,2020-08-06,19.44
CUST_730,2021-04-05,7.41
CUST_922,2021-10-24,18.18
CUST_65,2021-09-26,40.5
CUST_936,2023-03-13,11.28
CUST_111,2022-09-16,10.56
CUST_12,2020-07-07,27.62
CUST_392,2020-09-11,4.94
CUST_499,2020-03-08,24.31
CUST_931,2021-09-07,41.86
CUST_597,2020-12-01,12.98
CUST_233,2021-11-01,11.92
CUST_601,2022-03-31,26.98
CUST_313,2022-05-23,11.19
CUST_565,2023-12-03,30.13
CUST_11,2020-10-26,11.65
CUST_208,2020-12-22,48.63
CUST_973,2020-09-12,27.97
CUST_13,2022-10-04,20.47
CUST_632,2020-12-18,47.25
CUST_417,2021-06-07,33.64
CUST_436,2022-08-07,24.15
CUST_376,2022-01-25,7.91
CUST_19,2020-10-10,14.14
CUST_586,2023-08-28,34.56
CUST_911,2020-04-08,10.48
CUST_754,2020-07-15,13.7
CUST_734,2021-04-26,12.05
CUST_69,2022-05-27,24.56
CUST_823,2023-06-03,32.52
CUST_210,2021-09-06,32.53
CUST_100,2021-09-09,13.11
CUST_697,2023-10-20,24.39
CUST_131,2021-01-02,12.81
CUST_622,2021-07-23,18.08
CUST_380,2021-08-12,26.05
CUST_131,2023-01-03,34.15
CUST_19,2022-12-01,6.86
CUST_905,2021-02-25,21.1
CUST_535,2022-04-15,40.6
CUST_226,2023-04-19,22.56
CUST_153,2021-06-28,20.93
CUST_804,2020-03-11,15.16
CUST_741,2023-02-02,40.06
CUST_468,2023-05-08,15.51
CUST_821,2023-01-29,19.1
CUST_999,2022-02-06,15.88
CUST_870,2020-11-02,21.2
CUST_404,2021-01-11,40.97
CUST_201,2021-10-16,12.77
CUST_37,2021-11-08,21.25
CUST_941,2021-02-02,24.42
CUST_771,2020-08-08,13.38
CUST_187,2020-06-30,19.5
CUST_56,2020-11-02,50.69
CUST_940,2021-06-05,8.3
CUST_19,2023-11-20,16.27
CUST_272,2022-10-10,22.77
CUST_118,2020-01-04,16.64
CUST_582,2022-05-12,85.04
CUST_515,2022-04-27,26.43
CUST_220,2022-03-14,11.92
CUST_525,2023-07-28,6.24
CUST_514,2020-08-02,23.81
CUST_727,2022-08-29,13.77
CUST_740,2023-12-14,38.26
CUST_335,2020-04-10,17.51
CUST_697,2022-08-20,15.12
CUST_54,2021-07-26,14.99
CUST_499,2023-08-25,32.89
CUST_899,2021-10-19,24.72
CUST_887,2022-07-27,48.33
CUST_765,2022-12-22,18.04
CUST_535,2020-08-13,30.91
CUST_161,2020-04-14,31.18
CUST_669,2022-02-10,28.13
CUST_593,2023-12-19,15.57
CUST_914,2023-07-02,25.45
CUST_158,2021-03-04,19.13
CUST_187,2021-03-09,18.88
CUST_59,2023-05-15,13.42
CUST_914,2022-11-17,6.96
CUST_816,2021-11-12,37.49
CUST_318,2023-09-21,24.92
CUST_877,2021-08-10,10.26
CUST_210,2022-12-28,28.76
CUST_405,2022-05-15,37.87
CUST_663,2022-01-15,29.63
CUST_108,2023-04-05,12.86
CUST_75,2022-05-13,13.93
CUST_541,2021-01-02,15.27
CUST_313,2020-09-07,30.89
CUST_997,2022-05-08,25.52
CUST_116,2022-05-05,81.06
CUST_926,2023-04-08,8.84
CUST_867,2023-01-18,19.56
CUST_703,2021-07-14,7.66
CUST_18,2020-10-20,27.07
CUST_431,2022-07-07,34.24
CUST_684,2023-03-19,41.31
CUST_739,2023-03-01,22.07
CUST_349,2021-03-08,7.72
CUST_182,2020-02-28,19.59
CUST_112,2022-08-26,24.99
CUST_182,2022-04-15,12.15
CUST_480,2020-07-17,17.59
CUST_145,2020-08-02,10.61
CUST_830,2022-06-16,14.79
CUST_627,2021-04-16,31.7
CUST_112,2020-09-03,28.22
CUST_762,2021-01-16,10.0
CUST_475,2022-09-17,14.12
CUST_762,2023-06-16,20.67
CUST_302,2022-07-15,22.49
CUST_970,2023-10-22,14.42
CUST_824,2023-04-06,25.49
CUST_117,2021-07-13,19.73
CUST_812,2022-12-10,5.54
CUST_160,2021-11-19,15.09
CUST_400,2021-01-14,14.88
CUST_197,2021-04-18,28.19
CUST_259,2023-01-08,28.45
CUST_659,2021-11-27,8.71
CUST_751,2023-10-22,25.01
CUST_46,2022-06-29,19.36
CUST_986,2022-08-17,21.4
CUST_398,2021-04-22,14.78
CUST_709,2022-09-30,19.47
CUST_558,2022-07-14,35.7
CUST_77,2023-12-14,21.24
CUST_123,2021-12-07,19.66
CUST_74,2023-05-22,15.81
CUST_870,2023-10-24,33.99
CUST_136,2022-05-03,10.59
CUST_601,2023-02-11,13.45
CUST_399,2022-10-13,10.29
CUST_836,2022-01-23,22.21
CUST_504,2021-05-17,36.23
CUST_499,2022-03-27,17.04
CUST_572,2021-08-10,11.77
CUST_137,2023-08-27,45.52
CUST_49,2021-12-08,25.17
CUST_770,2022-12-03,23.08
CUST_972,2023-12-09,18.26
CUST_618,2023-06-23,28.06
CUST_624,2023-01-12,22.9
CUST_861,2020-07-25,15.79
CUST_253,2020-05-30,17.17
CUST_629,2021-10-29,12.06
CUST_709,2021-06-11,11.33
CUST_848,2020-06-13,17.32
CUST_876,2022-07-05,35.77
CUST_562,2023-03-14,11.98
CUST_756,2022-10-06,30.51
CUST_914,2020-02-06,13.47
CUST_425,2020-11-28,8.22
CUST_546,2021-02-06,26.4
CUST_301,2021-02-17,45.35
CUST_921,2020-02-14,13.09
CUST_580,2023-11-26,9.16
CUST_348,2020-07-24,25.22
CUST_831,2020-03-02,12.66
CUST_932,2021-02-23,26.27
CUST_979,2022-05-17,35.72
CUST_48,2022-03-30,23.7
CUST_916,2020-01-19,30.11
CUST_73,2020-12-30,30.21
CUST_703,2023-08-16,32.95
CUST_260,2022-10-27,20.54
CUST_355,2021-03-03,29.65
CUST_581,2023-02-14,21.81
CUST_601,2021-08-02,24.43
CUST_259,2021-06-29,92.37
CUST_637,2020-11-20,22.66
CUST_742,2020-02-24,9.5
CUST_294,2022-02-16,18.2
CUST_930,2022-09-18,17.2
CUST_640,2020-02-11,17.59
CUST_791,2023-08-13,32.35
CUST_312,2020-08-18,35.35
CUST_611,2021-03-28,19.05
CUST_837,2021-01-28,10.01
CUST_808,2023-10-13,21.11
CUST_181,2023-02-25,15.31
CUST_685,2021-11-21,22.31
CUST_827,2023-11-29,18.91
CUST_363,2021-01-26,36.9
CUST_187,2023-05-01,23.04
CUST_568,2021-08-26,15.33
CUST_542,2022-05-30,10.05
CUST_595,2023-01-06,19.61
CUST_663,2020-03-25,19.64
CUST_984,2022-11-19,17.62
CUST_547,2020-02-18,29.6
CUST_724,2023-03-14,10.06
CUST_925,2020-03-09,13.72
CUST_407,2022-12-17,20.62
CUST_875,2021-11-27,15.18
CUST_617,2021-04-23,16.8
CUST_413,2022-03-30,19.49
CUST_341,2023-08-12,28.3
CUST_219,2023-04-09,19.1
CUST_902,2020-05-26,7.5
CUST_162,2023-08-22,14.86
CUST_950,2022-10-12,25.74
CUST_219,2021-08-31,29.41
CUST_269,2021-03-21,30.23
CUST_631,2020-08-08,34.83
CUST_905,2023-11-02,21.31
CUST_847,2023-07-13,22.91
CUST_399,2020-04-04,12.1
CUST_181,2020-09-18,6.77
CUST_990,2022-06-15,9.89
CUST_617,2022-12-30,14.14
CUST_728,2020-08-06,10.18
CUST_204,2020-04-01,17.35
CUST_581,2020-05-06,15.94
CUST_555,2020-03-20,32.1
CUST_840,2023-06-15,12.37
CUST_812,2022-09-09,21.55
CUST_227,2023-10-27,16.28
CUST_695,2022-07-04,12.14
CUST_618,2021-04-30,13.96
CUST_595,2021-11-24,7.2
CUST_849,2020-01-25,29.2
CUST_249,2020-06-04,40.49
CUST_874,2021-09-23,17.57
CUST_440,2022-12-16,20.38
CUST_532,2020-01-19,17.32
CUST_195,2023-11-08,13.33
CUST_689,2023-05-01,28.57
CUST_928,2020-08-24,23.56
CUST_986,2023-11-11,4.68
CUST_518,2023-12-20,11.97
CUST_69,2020-10-03,7.2
CUST_638,2023-06-04,43.72
CUST_398,2022-01-14,18.43
CUST_977,2021-07-05,22.65
CUST_671,2023-09-08,16.83
CUST_759,2023-03-22,34.86
CUST_202,2021-09-30,30.89
CUST_147,2020-08-24,18.03
CUST_471,2022-09-24,47.42
CUST_654,2020-02-24,22.04
CUST_943,2023-12-30,9.68
CUST_198,2021-11-14,21.12
CUST_916,2020-04-18,26.02
CUST_425,2023-04-22,18.79
CUST_665,2023-10-23,16.35
CUST_491,2023-05-06,48.53
CUST_887,2023-10-26,11.1
CUST_895,2021-01-07,5.04
CUST_141,2022-08-30,45.13
CUST_312,2020-07-19,10.88
CUST_164,2022-04-28,17.4
CUST_313,2021-05-23,16.63
CUST_20,2023-09-07,37.18
CUST_81,2020-10-01,41.16
CUST_580,2020-07-29,10.53
CUST_130,2021-05-18,39.59
CUST_598,2023-02-15,39.22
CUST_729,2021-12-03,20.28
CUST_932,2020-02-11,32.02
CUST_983,2020-11-10,33.66
CUST_304,2022-02-26,17.7
CUST_914,2020-11-24,18.56
CUST_370,2022-11-06,26.97
CUST_856,2020-10-09,8.9
CUST_852,2022-07-31,16.83
CUST_383,2020-09-14,11.02
CUST_907,2021-07-28,40.93
CUST_444,2021-07-27,16.73
CUST_424,2021-09-03,23.06
CUST_160,2022-11-08,18.01
CUST_177,2022-04-16,17.43
CUST_628,2021-02-26,22.32
CUST_707,2023-10-28,13.94
CUST_894,2022-01-27,18.19
CUST_489,2022-02-01,18.12
CUST_326,2023-01-09,16.25
CUST_597,2021-02-27,24.42
CUST_288,2021-03-04,16.06
CUST_592,2023-11-12,44.95
CUST_663,2020-07-22,27.51
CUST_572,2020-07-14,10.23
CUST_572,2021-12-28,26.45
CUST_353,2020-10-11,14.23
CUST_27,2020-07-14,21.5
CUST_953,2020-11-02,13.93
CUST_42,2020-01-14,6.7
CUST_680,2023-03-15,19.87
CUST_422,2022-12-16,9.8
CUST_597,2021-12-23,24.78
CUST_176,2022-02-18,21.92
CUST_528,2023-05-18,14.85
CUST_609,2021-06-12,50.04
CUST_965,2022-03-08,10.81
CUST_493,2020-12-09,14.7
CUST_197,2023-07-26,11.47
CUST_609,2020-07-27,55.74
CUST_576,2021-10-02,39.49
CUST_841,2023-09-20,9.86
CUST_852,2023-08-04,13.29
CUST_516,2020-09-08,13.52
CUST_513,2023-07-12,15.25
CUST_21,2020-09-27,11.92
CUST_111,2022-07-08,14.84
CUST_56,2021-02-22,33.2
CUST_65,2022-03-05,53.17
CUST_841,2023-05-19,9.28
CUST_97,2023-10-20,11.93
CUST_143,2023-01-04,22.35
CUST_879,2023-09-06,9.11
CUST_434,2021-12-25,22.64
CUST_636,2021-03-08,26.31
CUST_678,2020-04-18,28.51
CUST_85,2021-10-02,25.95
CUST_587,2022-12-06,15.37
CUST_343,2021-01-13,18.34
CUST_935,2023-01-24,11.14
CUST_293,2022-08-15,25.33
CUST_955,2020-04-12,44.78
CUST_570,2022-06-10,25.31
CUST_649,2022-05-03,14.19
CUST_610,2023-03-15,33.03
CUST_703,2022-11-16,65.55
CUST_242,2021-06-13,22.68
CUST_830,2021-11-09,26.5
CUST_560,2022-09-15,28.19
CUST_959,2023-01-10,9.0
CUST_31,2021-03-03,16.35
CUST_390,2022-04-01,15.53
CUST_276,2023-03-31,30.49
CUST_531,2022-07-20,28.77
CUST_153,2023-11-26,18.91
CUST_382,2022-11-27,15.08
CUST_67,2021-05-25,8.64
CUST_877,2021-01-27,19.93
CUST_883,2021-12-13,12.46
CUST_213,2021-05-08,11.71
CUST_654,2023-05-08,31.92
CUST_375,2023-07-02,30.29
CUST_743,2023-04-17,15.73
CUST_212,2021-06-30,9.17
CUST_78,2021-08-16,13.29
CUST_725,2021-01-23,33.0
CUST_627,2023-11-22,25.38
CUST_603,2020-06-06,15.86
CUST_781,2022-10-24,20.68
CUST_922,2020-06-15,7.12
CUST_380,2022-08-17,6.85
CUST_679,2021-02-12,53.98
CUST_57,2023-12-06,25.87
CUST_795,2023-05-12,20.1
CUST_25,2020-07-12,16.47
CUST_880,2020-08-22,8.32
CUST_446,2021-12-18,33.0
CUST_65,2023-03-19,11.38
CUST_920,2023-03-28,28.56
CUST_759,2023-07-26,21.46
CUST_253,2022-03-26,19.57
CUST_898,2021-02-07,10.47
CUST_967,2022-06-11,10.54
CUST_43,2021-11-08,24.41
CUST_96,2023-08-27,20.9
CUST_553,2020-03-08,20.56
CUST_226,2020-03-28,23.17
CUST_773,2020-08-04,7.63
CUST_678,2020-01-01,33.37
CUST_435,2023-03-04,16.81
CUST_790,2023-10-06,36.05
CUST_600,2020-05-19,7.36
CUST_378,2021-09-09,26.7
CUST_177,2020-05-12,26.57
CUST_426,2020-06-26,9.55
CUST_914,2022-03-20,14.59
CUST_708,2023-10-13,11.83
CUST_306,2021-01-14,30.93
CUST_778,2022-06-26,23.44
CUST_503,2021-10-19,44.68
CUST_267,2021-03-25,22.23
CUST_585,2021-08-08,28.97
CUST_7,2021-04-07,36.09
CUST_919,2022-09-16,26.5
CUST_507,2023-02-05,16.58
CUST_475,2020-05-01,15.1
CUST_296,2020-01-17,19.3
CUST_163,2023-05-04,29.91
CUST_484,2020-11-22,13.69
CUST_596,2020-11-13,27.83
CUST_71,2022-03-19,23.6
CUST_566,2023-06-29,10.73
CUST_904,2021-05-17,27.16
CUST_558,2020-04-28,21.56
CUST_910,2021-12-10,15.25
CUST_943,2020-02-14,21.41
CUST_237,2020-11-09,15.55
CUST_103,2023-04-17,22.73
CUST_209,2021-02-21,18.47
CUST_553,2021-07-09,9.35
CUST_827,2023-01-06,18.75
CUST_467,2020-11-21,16.1
CUST_453,2023-10-12,27.6
CUST_267,2023-12-10,31.18
CUST_385,2021-05-29,15.57
CUST_774,2020-08-01,13.54
CUST_847,2020-03-14,8.67
CUST_386,2021-05-23,13.37
CUST_876,2020-11-27,17.09
CUST_258,2023-01-21,10.28
CUST_282,2021-11-18,31.39
CUST_625,2021-10-18,22.9
CUST_874,2023-07-16,18.91
CUST_39,2023-10-31,19.92
